Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,641059,-,-,-,19.29,-99.1,-6,2237,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.0.1
Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed
2014,1,4,12,30,18,74,1044,849,0,0,74,1044,0,849,30.51,42.050000000000004,0.12892000377178192,780.0,0.794,104.5,1.6
2014,1,4,13,30,18,75,1032,822,0,0,75,1032,0,822,30.69,43.59,0.12892000377178192,780.0,0.849,109.60000000000001,1.5
2014,1,4,14,30,18,74,1000,722,0,0,74,1000,0,722,30.970000000000002,49.61,0.12892000377178192,780.0,0.902,115.4,1.4000000000000001
2014,1,4,15,30,17,69,939,557,0,0,69,939,0,557,33.22,58.74,0.12892000377178192,780.0,0.9450000000000001,123.0,1.3
2014,1,4,16,30,15,58,824,344,0,1,58,824,0,344,38.74,69.77,0.12892000377178192,780.0,0.975,132.6,0.9
2014,1,4,17,30,12,35,548,112,7,4,35,548,4,112,60.36,81.92,0.12892000377178192,780.0,0.994,136.20000000000002,0.6000000000000001
2014,1,4,18,30,10,0,0,0,3,3,0,0,0,0,64.67,94.77,0.12892000377178192,780.0,1.006,135.1,0.7000000000000001
2014,1,4,19,30,10,0,0,0,0,3,0,0,0,0,62.79,108.04,0.12892000377178192,780.0,1.006,160.20000000000002,0.8
2014,1,4,20,30,9,0,0,0,0,3,0,0,0,0,66.33,121.59,0.12892000377178192,780.0,0.994,183.5,0.8
2014,1,4,21,30,8,0,0,0,0,2,0,0,0,0,69.69,135.32,0.12892000377178192,780.0,0.978,195.60000000000002,0.6000000000000001
2014,1,4,22,30,7,0,0,0,7,2,0,0,0,0,72.73,149.14000000000001,0.12892000377178192,780.0,0.961,198.20000000000002,0.4
2014,1,4,23,30,7,0,0,0,7,2,0,0,0,0,70.84,162.95000000000002,0.12892000377178192,780.0,0.9380000000000001,192.3,0.2
2014,1,5,0,30,6,0,0,0,0,1,0,0,0,0,73.61,175.70000000000002,0.12892000377178192,780.0,0.913,181.4,0.2
2014,1,5,1,30,6,0,0,0,1,1,0,0,0,0,71.16,168.25,0.12892000377178192,780.0,0.891,150.20000000000002,0.2
2014,1,5,2,30,6,0,0,0,0,0,0,0,0,0,69.15,154.53,0.12892000377178192,780.0,0.876,114.80000000000001,0.30000000000000004
2014,1,5,3,30,6,0,0,0,0,0,0,0,0,0,67.55,140.70000000000002,0.12892000377178192,780.0,0.861,93.7,0.4
2014,1,5,4,30,6,0,0,0,0,0,0,0,0,0,66.43,126.92,0.12892000377178192,780.0,0.844,73.5,0.4
2014,1,5,5,30,6,0,0,0,0,0,0,0,0,0,66.16,113.28,0.12892000377178192,780.0,0.8210000000000001,55.1,0.5
2014,1,5,6,30,6,0,0,0,0,0,0,0,0,0,66.6,99.88,0.12892000377178192,780.0,0.795,37.0,0.6000000000000001
2014,1,5,7,30,7,19,347,38,1,0,19,347,0,38,64.68,86.84,0.12892000377178192,780.0,0.768,24.200000000000003,0.7000000000000001
2014,1,5,8,30,11,49,781,260,0,2,49,781,0,260,56.67,74.36,0.12892000377178192,780.0,0.753,19.400000000000002,1.0
2014,1,5,9,30,14,64,925,486,1,2,64,925,0,486,45.980000000000004,62.81,0.12892000377178192,790.0,0.762,39.400000000000006,1.2000000000000002
2014,1,5,10,30,16,73,987,670,0,2,73,987,0,670,39.52,52.800000000000004,0.12892000377178192,780.0,0.8,59.6,1.4000000000000001
2014,1,5,11,30,17,80,1012,791,8,2,248,655,0,708,36.980000000000004,45.38,0.12892000377178192,780.0,0.864,66.9,1.5
2014,1,5,12,30,18,85,1014,839,0,2,85,1014,0,839,35.160000000000004,41.94,0.12892000377178192,780.0,0.9490000000000001,73.2,1.5
2014,1,5,13,30,19,87,997,811,0,2,87,997,0,811,33.7,43.45,0.12892000377178192,780.0,1.047,78.7,1.6
2014,1,5,14,30,19,86,959,710,0,3,86,959,0,710,34.67,49.46,0.12892000377178192,780.0,1.149,83.2,1.6
2014,1,5,15,30,18,79,896,546,0,3,79,896,0,546,38.22,58.59,0.12892000377178192,780.0,1.243,91.80000000000001,1.5
2014,1,5,16,30,16,67,766,334,0,4,67,766,0,334,45.2,69.62,0.12892000377178192,780.0,1.322,103.4,1.0
2014,1,5,17,30,13,40,472,107,1,6,40,472,0,107,65.93,81.78,0.12892000377178192,780.0,1.387,112.2,0.6000000000000001
2014,1,5,18,30,10,0,0,0,1,6,0,0,0,0,78.5,94.63,0.12892000377178192,780.0,1.44,123.80000000000001,0.6000000000000001
2014,1,5,19,30,9,0,0,0,0,6,0,0,0,0,81.9,107.91,0.12892000377178192,780.0,1.485,157.10000000000002,0.8
2014,1,5,20,30,8,0,0,0,0,6,0,0,0,0,87.65,121.47,0.12892000377178192,790.0,1.5170000000000001,194.10000000000002,0.8
2014,1,5,21,30,8,0,0,0,0,6,0,0,0,0,88.05,135.21,0.12892000377178192,790.0,1.537,213.5,0.7000000000000001
2014,1,5,22,30,7,0,0,0,7,6,0,0,0,0,94.94,149.04,0.12892000377178192,790.0,1.54,221.60000000000002,0.8
2014,1,5,23,30,6,0,0,0,1,6,0,0,0,0,100.0,162.86,0.12892000377178192,780.0,1.53,225.4,0.8
2014,1,6,0,30,6,0,0,0,0,6,0,0,0,0,100.0,175.72,0.12892000377178192,780.0,1.512,227.0,0.8
2014,1,6,1,30,6,0,0,0,0,5,0,0,0,0,99.81,168.37,0.12892000377178192,780.0,1.49,228.0,0.8
2014,1,6,2,30,6,0,0,0,0,5,0,0,0,0,98.18,154.64000000000001,0.12892000377178192,780.0,1.466,231.4,0.7000000000000001
2014,1,6,3,30,5,0,0,0,0,4,0,0,0,0,100.0,140.79,0.12892000377178192,780.0,1.44,238.10000000000002,0.7000000000000001
2014,1,6,4,30,5,0,0,0,0,4,0,0,0,0,100.0,127.0,0.12892000377178192,780.0,1.415,244.4,0.6000000000000001
2014,1,6,5,30,5,0,0,0,0,4,0,0,0,0,100.0,113.36,0.12892000377178192,780.0,1.3940000000000001,254.9,0.6000000000000001
2014,1,6,6,30,5,0,0,0,3,4,0,0,0,0,99.60000000000001,99.95,0.12892000377178192,790.0,1.374,276.1,0.8
2014,1,6,7,30,7,22,143,30,3,5,19,20,4,20,87.39,86.89,0.12892000377178192,790.0,1.356,292.8,1.1
2014,1,6,8,30,10,73,603,236,3,5,115,175,4,162,73.60000000000001,74.4,0.12892000377178192,790.0,1.351,304.3,1.3
2014,1,6,9,30,13,93,798,458,0,5,93,798,0,458,60.33,62.82,0.12892000377178192,790.0,1.369,317.6,1.3
2014,1,6,10,30,14,102,891,641,0,5,102,891,0,641,56.4,52.78,0.12892000377178192,790.0,1.412,333.5,1.2000000000000002
2014,1,6,11,30,15,107,934,764,0,5,107,934,0,764,52.480000000000004,45.31,0.12892000377178192,790.0,1.47,344.0,1.1
2014,1,6,12,30,16,110,946,815,0,5,110,946,0,815,49.06,41.83,0.12892000377178192,780.0,1.5310000000000001,357.6,1.0
2014,1,6,13,30,17,112,934,791,0,5,112,934,0,791,46.2,43.31,0.12892000377178192,780.0,1.585,9.600000000000001,1.0
2014,1,6,14,30,16,108,900,695,0,5,108,900,0,695,49.660000000000004,49.300000000000004,0.12892000377178192,780.0,1.6280000000000001,13.9,0.9
2014,1,6,15,30,15,102,824,534,0,5,102,824,0,534,53.14,58.43,0.12892000377178192,780.0,1.6600000000000001,11.200000000000001,0.7000000000000001
2014,1,6,16,30,14,82,701,328,1,5,82,701,0,328,56.7,69.47,0.12892000377178192,780.0,1.682,1.7000000000000002,0.30000000000000004
2014,1,6,17,30,11,47,413,107,0,6,47,413,0,107,72.0,81.64,0.12892000377178192,780.0,1.69,282.8,0.30000000000000004
2014,1,6,18,30,9,0,0,0,1,6,0,0,0,0,83.65,94.5,0.12892000377178192,790.0,1.683,213.70000000000002,0.6000000000000001
2014,1,6,19,30,8,0,0,0,0,6,0,0,0,0,87.67,107.79,0.12892000377178192,790.0,1.67,220.5,0.7000000000000001
2014,1,6,20,30,7,0,0,0,0,5,0,0,0,0,90.44,121.35000000000001,0.12892000377178192,790.0,1.6560000000000001,239.9,0.7000000000000001
2014,1,6,21,30,6,0,0,0,0,4,0,0,0,0,93.22,135.1,0.12892000377178192,790.0,1.645,255.20000000000002,0.7000000000000001
2014,1,6,22,30,5,0,0,0,0,4,0,0,0,0,96.81,148.94,0.12892000377178192,790.0,1.6320000000000001,260.6,0.8
2014,1,6,23,30,5,0,0,0,0,4,0,0,0,0,94.15,162.78,0.12892000377178192,790.0,1.619,273.8,0.7000000000000001
2014,1,7,0,30,4,0,0,0,0,3,0,0,0,0,98.67,175.74,0.12892000377178192,790.0,1.614,288.6,0.5
2014,1,7,1,30,4,0,0,0,4,3,0,0,0,0,96.58,168.5,0.12892000377178192,790.0,1.619,302.40000000000003,0.30000000000000004
2014,1,7,2,30,3,0,0,0,4,2,0,0,0,0,100.0,154.75,0.12892000377178192,790.0,1.625,341.40000000000003,0.4
2014,1,7,3,30,3,0,0,0,4,2,0,0,0,0,100.0,140.88,0.12892000377178192,780.0,1.6300000000000001,8.3,0.5
2014,1,7,4,30,3,0,0,0,0,2,0,0,0,0,100.0,127.09,0.12892000377178192,780.0,1.643,22.700000000000003,0.5
2014,1,7,5,30,2,0,0,0,0,2,0,0,0,0,100.0,113.43,0.12892000377178192,790.0,1.665,36.6,0.5
2014,1,7,6,30,2,0,0,0,0,2,0,0,0,0,100.0,100.0,0.12892000377178192,790.0,1.686,50.300000000000004,0.5
2014,1,7,7,30,4,22,178,31,0,3,22,178,0,31,93.72,86.93,0.12892000377178192,790.0,1.7,55.900000000000006,0.5
2014,1,7,8,30,7,67,632,237,0,3,67,632,0,237,80.09,74.42,0.12892000377178192,790.0,1.714,49.400000000000006,0.5
2014,1,7,9,30,11,87,807,456,3,4,87,807,4,456,62.58,62.82,0.12892000377178192,790.0,1.729,41.300000000000004,0.6000000000000001
2014,1,7,10,30,14,100,885,637,1,4,100,885,0,637,52.79,52.75,0.12892000377178192,790.0,1.742,57.6,0.8
2014,1,7,11,30,15,106,928,760,3,4,106,928,4,760,50.45,45.24,0.12892000377178192,790.0,1.754,73.9,1.1
2014,1,7,12,30,16,107,945,813,3,5,392,106,0,471,48.08,41.71,0.12892000377178192,790.0,1.764,78.2,1.3
2014,1,7,13,30,16,107,937,791,4,5,250,17,0,263,48.63,43.160000000000004,0.12892000377178192,780.0,1.7730000000000001,80.5,1.4000000000000001
2014,1,7,14,30,16,103,905,696,3,5,327,241,4,485,49.08,49.14,0.12892000377178192,780.0,1.7810000000000001,84.10000000000001,1.4000000000000001
2014,1,7,15,30,15,100,825,534,3,5,253,226,4,372,52.72,58.27,0.12892000377178192,780.0,1.7850000000000001,90.80000000000001,1.2000000000000002
2014,1,7,16,30,13,84,689,328,3,5,115,0,0,115,60.5,69.32000000000001,0.12892000377178192,780.0,1.7810000000000001,99.2,1.0
2014,1,7,17,30,11,48,406,108,3,6,48,406,4,108,71.55,81.5,0.12892000377178192,790.0,1.7610000000000001,123.7,0.6000000000000001
2014,1,7,18,30,9,0,0,0,4,6,0,0,0,0,85.27,94.36,0.12892000377178192,790.0,1.722,170.0,0.4
2014,1,7,19,30,8,0,0,0,1,6,0,0,0,0,90.18,107.66,0.12892000377178192,790.0,1.674,185.10000000000002,0.2
2014,1,7,20,30,7,0,0,0,1,6,0,0,0,0,93.83,121.23,0.12892000377178192,790.0,1.625,182.5,0.1
2014,1,7,21,30,7,0,0,0,0,5,0,0,0,0,92.22,134.98,0.12892000377178192,790.0,1.578,126.5,0.2
2014,1,7,22,30,6,0,0,0,0,5,0,0,0,0,97.5,148.84,0.12892000377178192,790.0,1.5310000000000001,102.5,0.4
2014,1,7,23,30,5,0,0,0,0,4,0,0,0,0,100.0,162.69,0.12892000377178192,790.0,1.487,84.10000000000001,0.6000000000000001
2014,1,8,0,30,5,0,0,0,0,4,0,0,0,0,100.0,175.76,0.12892000377178192,790.0,1.442,84.0,0.7000000000000001
2014,1,8,1,30,5,0,0,0,0,4,0,0,0,0,100.0,168.63,0.12892000377178192,790.0,1.397,87.2,0.6000000000000001
2014,1,8,2,30,4,0,0,0,0,4,0,0,0,0,100.0,154.85,0.12892000377178192,790.0,1.354,93.80000000000001,0.6000000000000001
2014,1,8,3,30,4,0,0,0,0,4,0,0,0,0,100.0,140.97,0.12892000377178192,790.0,1.321,100.5,0.6000000000000001
2014,1,8,4,30,4,0,0,0,0,4,0,0,0,0,100.0,127.17,0.12892000377178192,790.0,1.301,110.10000000000001,0.5
2014,1,8,5,30,4,0,0,0,0,4,0,0,0,0,100.0,113.5,0.12892000377178192,790.0,1.294,119.5,0.4
2014,1,8,6,30,4,0,0,0,0,4,0,0,0,0,100.0,100.06,0.12892000377178192,790.0,1.297,126.60000000000001,0.4
2014,1,8,7,30,6,18,285,33,0,5,18,285,0,33,96.12,86.97,0.12892000377178192,790.0,1.306,142.3,0.4
2014,1,8,8,30,10,50,740,249,0,6,50,740,0,249,77.15,74.44,0.12892000377178192,790.0,1.312,142.5,0.5
2014,1,8,9,30,13,63,897,473,0,5,63,897,0,473,58.370000000000005,62.82,0.12892000377178192,790.0,1.306,148.4,0.6000000000000001
2014,1,8,10,30,16,72,967,658,0,3,72,967,0,658,43.65,52.71,0.12892000377178192,790.0,1.298,120.2,0.8
2014,1,8,11,30,17,77,1001,783,0,3,77,1001,0,783,39.39,45.160000000000004,0.12892000377178192,790.0,1.295,105.10000000000001,1.0
2014,1,8,12,30,18,85,1003,835,0,2,85,1003,0,835,36.4,41.58,0.12892000377178192,790.0,1.294,96.9,1.2000000000000002
